question_id,question,expected,response,correct,gold_position
item_0132,Which defending Wimbledon women's singles champion lost in the first round in 2024?,Markéta Vondroušová,Markéta Vondroušová,True,20
item_0132,Which defending Wimbledon women's singles champion lost in the first round in 2024?,Markéta Vondroušová,Markéta Vondroušová,True,25
item_0132,Which defending Wimbledon women's singles champion lost in the first round in 2024?,Markéta Vondroušová,Markéta Vondroušová,True,30
item_0133,Who became the first Italian woman to reach the Wimbledon singles semifinals in the Open Era at the 2024 Championships?,Jasmine Paolini,Jasmine Paolini,True,1
item_0133,Who became the first Italian woman to reach the Wimbledon singles semifinals in the Open Era at the 2024 Championships?,Jasmine Paolini,Jasmine Paolini,True,5
item_0133,Who became the first Italian woman to reach the Wimbledon singles semifinals in the Open Era at the 2024 Championships?,Jasmine Paolini,Jasmine Paolini,True,10
item_0133,Who became the first Italian woman to reach the Wimbledon singles semifinals in the Open Era at the 2024 Championships?,Jasmine Paolini,Jasmine Paolini,True,15
item_0133,Who became the first Italian woman to reach the Wimbledon singles semifinals in the Open Era at the 2024 Championships?,Jasmine Paolini,Jasmine Paolini,True,20
item_0133,Who became the first Italian woman to reach the Wimbledon singles semifinals in the Open Era at the 2024 Championships?,Jasmine Paolini,Jasmine Paolini,True,25
item_0133,Who became the first Italian woman to reach the Wimbledon singles semifinals in the Open Era at the 2024 Championships?,Jasmine Paolini,Jasmine Paolini,True,30
item_0134,"Who won the boys' singles title at the 2024 Wimbledon Championships, becoming the first Norwegian to win a junior major singles title?",Nicolai Budkov Kjær,Nicolai Budkov Kjær,True,1
item_0134,"Who won the boys' singles title at the 2024 Wimbledon Championships, becoming the first Norwegian to win a junior major singles title?",Nicolai Budkov Kjær,Nicolai Budkov Kjær,True,5
item_0134,"Who won the boys' singles title at the 2024 Wimbledon Championships, becoming the first Norwegian to win a junior major singles title?",Nicolai Budkov Kjær,Nicolai Budkov Kjær,True,10
item_0134,"Who won the boys' singles title at the 2024 Wimbledon Championships, becoming the first Norwegian to win a junior major singles title?",Nicolai Budkov Kjær,Nicolai Budkov Kjær,True,15
item_0134,"Who won the boys' singles title at the 2024 Wimbledon Championships, becoming the first Norwegian to win a junior major singles title?",Nicolai Budkov Kjær,Nicolai Budkov Kjær,True,20
item_0134,"Who won the boys' singles title at the 2024 Wimbledon Championships, becoming the first Norwegian to win a junior major singles title?",Nicolai Budkov Kjær,Nicolai Budkov Kjær,True,25
item_0134,"Who won the boys' singles title at the 2024 Wimbledon Championships, becoming the first Norwegian to win a junior major singles title?",Nicolai Budkov Kjær,Nicolai Budkov Kjær,True,30
item_0135,Which Mexican pair became the first Mexican duo to reach the mixed doubles final at Wimbledon in 2024?,Santiago González and Giuliana Olmos,Santiago González and Giuliana Olmos,True,1
item_0135,Which Mexican pair became the first Mexican duo to reach the mixed doubles final at Wimbledon in 2024?,Santiago González and Giuliana Olmos,Santiago González and Giuliana Olmos,True,5
item_0135,Which Mexican pair became the first Mexican duo to reach the mixed doubles final at Wimbledon in 2024?,Santiago González and Giuliana Olmos,Santiago González and Giuliana Olmos,True,10
item_0135,Which Mexican pair became the first Mexican duo to reach the mixed doubles final at Wimbledon in 2024?,Santiago González and Giuliana Olmos,Santiago González and Giuliana Olmos,True,15
item_0135,Which Mexican pair became the first Mexican duo to reach the mixed doubles final at Wimbledon in 2024?,Santiago González and Giuliana Olmos,Santiago González and Giuliana Olmos,True,20
item_0135,Which Mexican pair became the first Mexican duo to reach the mixed doubles final at Wimbledon in 2024?,Santiago González and Giuliana Olmos,Santiago González and Giuliana Olmos,True,25
item_0135,Which Mexican pair became the first Mexican duo to reach the mixed doubles final at Wimbledon in 2024?,Santiago González and Giuliana Olmos,Santiago González and Giuliana Olmos,True,30
item_0136,What was the total prize money for the 2024 Wimbledon Championships?,"£50,000,000","£50,000,000",True,1
item_0136,What was the total prize money for the 2024 Wimbledon Championships?,"£50,000,000","£50,000,000",True,5
item_0136,What was the total prize money for the 2024 Wimbledon Championships?,"£50,000,000","£50,000,000",True,10
item_0136,What was the total prize money for the 2024 Wimbledon Championships?,"£50,000,000","£50,000,000",True,15
item_0136,What was the total prize money for the 2024 Wimbledon Championships?,"£50,000,000","£50,000,000",True,20
item_0136,What was the total prize money for the 2024 Wimbledon Championships?,"£50,000,000","£50,000,000",True,25
item_0136,What was the total prize money for the 2024 Wimbledon Championships?,"£50,000,000","£50,000,000",True,30
item_0137,Who won the first stage of the 2024 Tour de France and earned the first yellow jersey?,Romain Bardet,Romain Bardet,True,1
item_0137,Who won the first stage of the 2024 Tour de France and earned the first yellow jersey?,Romain Bardet,Romain Bardet,True,5
item_0137,Who won the first stage of the 2024 Tour de France and earned the first yellow jersey?,Romain Bardet,Romain Bardet,True,10
item_0137,Who won the first stage of the 2024 Tour de France and earned the first yellow jersey?,Romain Bardet,Romain Bardet,True,15
item_0137,Who won the first stage of the 2024 Tour de France and earned the first yellow jersey?,Romain Bardet,Romain Bardet,True,20
item_0137,Who won the first stage of the 2024 Tour de France and earned the first yellow jersey?,Romain Bardet,Romain Bardet,True,25
item_0137,Who won the first stage of the 2024 Tour de France and earned the first yellow jersey?,Romain Bardet,Romain Bardet,True,30
item_0138,Who became the first Black African to win a stage on the Tour de France in 2024?,Biniam Girmay,Biniam Girmay,True,1
item_0138,Who became the first Black African to win a stage on the Tour de France in 2024?,Biniam Girmay,Biniam Girmay,True,5
item_0138,Who became the first Black African to win a stage on the Tour de France in 2024?,Biniam Girmay,Biniam Girmay,True,10
item_0138,Who became the first Black African to win a stage on the Tour de France in 2024?,Biniam Girmay,Biniam Girmay,True,15
item_0138,Who became the first Black African to win a stage on the Tour de France in 2024?,Biniam Girmay,Biniam Girmay,True,20
item_0138,Who became the first Black African to win a stage on the Tour de France in 2024?,Biniam Girmay,Biniam Girmay,True,25
item_0138,Who became the first Black African to win a stage on the Tour de France in 2024?,Biniam Girmay,Biniam Girmay,True,30
item_0139,Who became the first Ecuadorian to wear the Tour de France's yellow jersey in 2024?,Richard Carapaz,Richard Carapaz,True,1
item_0139,Who became the first Ecuadorian to wear the Tour de France's yellow jersey in 2024?,Richard Carapaz,Richard Carapaz,True,5
item_0139,Who became the first Ecuadorian to wear the Tour de France's yellow jersey in 2024?,Richard Carapaz,Richard Carapaz,True,10
item_0139,Who became the first Ecuadorian to wear the Tour de France's yellow jersey in 2024?,Richard Carapaz,Richard Carapaz,True,15
item_0139,Who became the first Ecuadorian to wear the Tour de France's yellow jersey in 2024?,Richard Carapaz,Richard Carapaz,True,20
item_0139,Who became the first Ecuadorian to wear the Tour de France's yellow jersey in 2024?,Richard Carapaz,Richard Carapaz,True,25
item_0139,Who became the first Ecuadorian to wear the Tour de France's yellow jersey in 2024?,Richard Carapaz,Richard Carapaz,True,30
item_0140,In which city did the 2024 Tour de France finish instead of Paris?,Nice,Nice,True,1
item_0140,In which city did the 2024 Tour de France finish instead of Paris?,Nice,Nice,True,5
item_0140,In which city did the 2024 Tour de France finish instead of Paris?,Nice,Nice,True,10
item_0140,In which city did the 2024 Tour de France finish instead of Paris?,Nice,Nice,True,15
item_0140,In which city did the 2024 Tour de France finish instead of Paris?,Nice,Nice,True,20
item_0140,In which city did the 2024 Tour de France finish instead of Paris?,Nice,Nice,True,25
item_0140,In which city did the 2024 Tour de France finish instead of Paris?,Nice,Nice,True,30
item_0141,How many stages did Tadej Pogačar win at the 2024 Tour de France?,six,Six stages.,True,1
item_0141,How many stages did Tadej Pogačar win at the 2024 Tour de France?,six,Tadej Pogačar won six stages at the 2024 Tour de France.,True,5
item_0141,How many stages did Tadej Pogačar win at the 2024 Tour de France?,six,Six stages.,True,10
item_0141,How many stages did Tadej Pogačar win at the 2024 Tour de France?,six,Six stages.,True,15
item_0141,How many stages did Tadej Pogačar win at the 2024 Tour de France?,six,Six stages.,True,20
item_0141,How many stages did Tadej Pogačar win at the 2024 Tour de France?,six,Six stages.,True,25
item_0141,How many stages did Tadej Pogačar win at the 2024 Tour de France?,six,Six stages.,True,30
item_0142,Who won the mountains classification at the 2024 Tour de France?,Carapaz,Carapaz,True,1
item_0142,Who won the mountains classification at the 2024 Tour de France?,Carapaz,I don't know.,False,5
item_0142,Who won the mountains classification at the 2024 Tour de France?,Carapaz,Carapaz,True,10
item_0142,Who won the mountains classification at the 2024 Tour de France?,Carapaz,Carapaz,True,15
item_0142,Who won the mountains classification at the 2024 Tour de France?,Carapaz,Carapaz,True,20
item_0142,Who won the mountains classification at the 2024 Tour de France?,Carapaz,I don't know.,False,25
item_0142,Who won the mountains classification at the 2024 Tour de France?,Carapaz,Carapaz,True,30
item_0143,Which rider won stage 5 to break Eddy Merckx's all-time record for Tour de France stage wins?,Mark Cavendish,Mark Cavendish,True,1
item_0143,Which rider won stage 5 to break Eddy Merckx's all-time record for Tour de France stage wins?,Mark Cavendish,Mark Cavendish,True,5
item_0143,Which rider won stage 5 to break Eddy Merckx's all-time record for Tour de France stage wins?,Mark Cavendish,Mark Cavendish,True,10
item_0143,Which rider won stage 5 to break Eddy Merckx's all-time record for Tour de France stage wins?,Mark Cavendish,Mark Cavendish,True,15
item_0143,Which rider won stage 5 to break Eddy Merckx's all-time record for Tour de France stage wins?,Mark Cavendish,Mark Cavendish,True,20
item_0143,Which rider won stage 5 to break Eddy Merckx's all-time record for Tour de France stage wins?,Mark Cavendish,Mark Cavendish,True,25
item_0143,Which rider won stage 5 to break Eddy Merckx's all-time record for Tour de France stage wins?,Mark Cavendish,Mark Cavendish,True,30
item_0144,Who won the points classification (green jersey) at the 2024 Tour de France?,Girmay,Biniam Girmay,True,1
item_0144,Who won the points classification (green jersey) at the 2024 Tour de France?,Girmay,Biniam Girmay,True,5
item_0144,Who won the points classification (green jersey) at the 2024 Tour de France?,Girmay,Biniam Girmay,True,10
item_0144,Who won the points classification (green jersey) at the 2024 Tour de France?,Girmay,Biniam Girmay,True,15
item_0144,Who won the points classification (green jersey) at the 2024 Tour de France?,Girmay,Biniam Girmay,True,20
item_0144,Who won the points classification (green jersey) at the 2024 Tour de France?,Girmay,Biniam Girmay,True,25
item_0144,Who won the points classification (green jersey) at the 2024 Tour de France?,Girmay,Biniam Girmay,True,30
item_0145,Which country hosted the Grand Départ of the Tour de France for the first time in 2024?,Italy,Italy,True,1
item_0145,Which country hosted the Grand Départ of the Tour de France for the first time in 2024?,Italy,Italy,True,5
item_0145,Which country hosted the Grand Départ of the Tour de France for the first time in 2024?,Italy,Italy,True,10
item_0145,Which country hosted the Grand Départ of the Tour de France for the first time in 2024?,Italy,Italy,True,15
item_0145,Which country hosted the Grand Départ of the Tour de France for the first time in 2024?,Italy,Italy,True,20
item_0145,Which country hosted the Grand Départ of the Tour de France for the first time in 2024?,Italy,Italy,True,25
item_0145,Which country hosted the Grand Départ of the Tour de France for the first time in 2024?,Italy,Italy,True,30
item_0146,Who won the chaotic stage 9 of the 2024 Tour de France with its gravel road sections?,Anthony Turgis,Anthony Turgis,True,1
item_0146,Who won the chaotic stage 9 of the 2024 Tour de France with its gravel road sections?,Anthony Turgis,Anthony Turgis,True,5
item_0146,Who won the chaotic stage 9 of the 2024 Tour de France with its gravel road sections?,Anthony Turgis,I don't know.,False,10
item_0146,Who won the chaotic stage 9 of the 2024 Tour de France with its gravel road sections?,Anthony Turgis,Anthony Turgis,True,15
